ReviewId,Is_Valid,Is_Seeding,Worker1_Llama8B,Worker2_Llama70B,Worker3_Llama8B_Backup,Referee_GPT4oMini,Final_Score
74671487429,TRUE,FALSE,"{'pos': ['okie', 'mau dẹp'], 'neg': []}","{'pos': ['màu này giống', 'lâu trôi'], 'neg': []}","{'pos': ['okie', 'mau dẹp'], 'neg': []}","{'pos': ['okie', 'mau dẹp', 'lâu trôi'], 'neg': []}",1
74675028883,FALSE,TRUE,{},{},{},{},0.5
74676581656,TRUE,FALSE,"{'pos': ['tuyệt vời', 'nhanh', 'chắc chắn', 'giao hàng nhanh', 'đáng tiền'], 'neg': []}","{'pos': ['chất lượng sản phẩm tuyệt vời', 'đóng gói sản phẩm chắc chắn', 'giao hàng nhanh'], 'neg': []}","{'pos': ['tuyệt vời', 'nhanh', 'đáng tiền'], 'neg': []}","{'pos': ['tuyệt vời', 'nhanh', 'chắc chắn', 'giao hàng nhanh', 'đáng tiền'], 'neg': []}",1
74968992137,TRUE,FALSE,"{'pos': ['nhanh', 'chất lượng', 'bao bì'], 'neg': []}","{'pos': ['giao hàng rất nhanh', 'chất lượng và bao bì rất ổn'], 'neg': []}","{'pos': ['nhanh', 'chất lượng', 'bao bì'], 'neg': []}","{'pos': ['nhanh', 'chất lượng', 'bao bì'], 'neg': []}",1
75243390048,TRUE,FALSE,"{'pos': ['đẹp', 'tạo màu'], 'neg': []}","{'pos': ['son đánh thích', 'màu cũng tự nhiên'], 'neg': []}","{'pos': ['đẹp', 'tạo màu'], 'neg': []}","{'pos': ['đẹp', 'tạo màu', 'son đánh thích', 'màu cũng tự nhiên'], 'neg': []}",1
75250694588,TRUE,FALSE,"{'pos': ['nhanh', 'chắc chắn', 'chất lượng tốt', 'giá cả phải chăng'], 'neg': []}","{'pos': ['giao hàng nhanh', 'đóng gói cẩn thận', 'chất lượng tốt', 'giá cả phải chăng'], 'neg': []}","{'pos': ['nhanh', 'đóng gói cẩn thận', 'chất lượng tốt', 'giá cả phải chăng'], 'neg': []}","{'pos': ['nhanh', 'chắc chắn', 'chất lượng tốt', 'giá cả phải chăng'], 'neg': []}",1
75266583684,TRUE,FALSE,"{'pos': ['nhanh', 'chắc chắn', 'xinh', 'nhẹ môi', 'màu xinh'], 'neg': []}","{'pos': ['giao hàng nhanh', 'đóng gói sản phẩm chắc chắn', 'son thiết kế xinh', 'màu cũng xinh'], 'neg': []}","{'pos': ['nhanh', 'đóng gói sản phẩm chắc chắn', 'thiết kế xinh', 'nhẹ môi', 'màu xinh'], 'neg': []}","{'pos': ['nhanh', 'chắc chắn', 'xinh', 'nhẹ môi', 'màu xinh'], 'neg': []}",1
75268093123,TRUE,FALSE,"{'pos': ['sạch', 'dưỡng ẩm'], 'neg': []}","{'pos': ['tẩy trang sạch', 'nên mua'], 'neg': []}","{'pos': ['sạch', 'dưỡng ẩm'], 'neg': []}","{'pos': ['sạch', 'dưỡng ẩm', 'nên mua'], 'neg': []}",1
75268396861,TRUE,FALSE,"{'pos': ['dưỡng ẩm'], 'neg': []}","{'pos': ['dưỡng ẩm khá oke'], 'neg': []}","{'pos': ['dưỡng ẩm'], 'neg': []}","{'pos': ['dưỡng ẩm', 'dưỡng ẩm khá oke'], 'neg': []}",1
75273306909,TRUE,FALSE,"{'pos': [], 'neg': ['giao chậm']}","{'pos': ['giao bù quà'], 'neg': ['giao hàng lâu', 'đóng thiếu quà']}","{'pos': [], 'neg': ['giao chậm']}","{'pos': ['giao bù quà'], 'neg': ['giao hàng lâu', 'đóng thiếu quà']}",0.3333
75288493100,FALSE,TRUE,{},{},{},{},0.5
75288678190,TRUE,FALSE,"{'pos': [], 'neg': []}","{'pos': [], 'neg': []}","{'pos': [], 'neg': []}","{'pos': [], 'neg': []}",0.5
75288726167,FALSE,TRUE,{},{},{},{},0.5
75291180404,FALSE,TRUE,{},{},{},{},0.5
75291283812,TRUE,FALSE,"{'pos': ['đẹp', 'ok', 'lâu trôi'], 'neg': []}","{'pos': ['đẹp', 'bao bì đẹp', 'màu lâu trôi'], 'neg': []}","{'pos': ['đẹp', 'ok', 'lâu trôi'], 'neg': []}","{'pos': ['đẹp', 'lâu trôi'], 'neg': []}",1
75292883191,FALSE,TRUE,{},{},{},{},0.5
75293129335,TRUE,FALSE,"{'pos': ['ổn', 'dầu', 'khít lỗ chân lông'], 'neg': []}","{'pos': ['dùng ok', 'cải thiện da'], 'neg': []}","{'pos': ['ổn', 'dầu', 'khít lỗ chân lông'], 'neg': []}","{'pos': ['ổn', 'cải thiện da'], 'neg': []}",1
75293176852,TRUE,FALSE,"{'pos': ['tẩy sạch', 'dùng rất thích'], 'neg': []}","{'pos': ['tẩy sạch', 'dầu tẩy trang'], 'neg': []}","{'pos': ['tẩy sạch', 'dùng rất thích'], 'neg': []}","{'pos': ['tẩy sạch', 'dùng rất thích'], 'neg': []}",1
75295813087,FALSE,TRUE,{},{},{},{},0.5
75296846530,FALSE,TRUE,{},{},{},{},0.5
75300086478,TRUE,FALSE,"{'pos': ['tạm ổn', 'hàng ổn'], 'neg': []}","{'pos': ['hàng tạm ổn'], 'neg': ['ko']}","{'pos': ['tạm ổn', 'hàng ổn'], 'neg': []}","{'pos': ['tạm ổn', 'hàng ổn'], 'neg': []}",1
75300189499,TRUE,FALSE,"{'pos': ['chỉnh chu', 'đẹp', 'cấp ẩm', 'giảm mụn', 'dịu da'], 'neg': []}","{'pos': ['chỉnh chu', 'đẹp', 'cấp ẩm', 'giảm mụn', 'dịu da'], 'neg': []}","{'pos': ['chỉnh chu', 'đẹp', 'cấp ẩm', 'giảm mụn', 'dịu da'], 'neg': []}","{'pos': ['chỉnh chu', 'đẹp', 'cấp ẩm', 'giảm mụn', 'dịu da'], 'neg': []}",1
75304103890,TRUE,FALSE,"{'pos': ['đúng mô tả', 'chất lượng tốt', 'giao hàng nhanh', 'đóng gói cẩn thận'], 'neg': []}","{'pos': ['đúng mô tả', 'chất lượng tốt', 'giá hợp lý', 'giao hàng nhanh', 'đóng gói cẩn thận'], 'neg': []}","{'pos': ['đúng mô tả', 'chất lượng tốt', 'giao hàng nhanh', 'đóng gói cẩn thận'], 'neg': []}","{'pos': ['đúng mô tả', 'chất lượng tốt', 'giao hàng nhanh', 'đóng gói cẩn thận'], 'neg': []}",1
75308836480,TRUE,FALSE,"{'pos': ['cấp ẩm cho da', 'giao hàng nhanh'], 'neg': []}","{'pos': ['giao hàng nhanh', 'cấp ẩm cho da'], 'neg': ['hơn mắc tiền']}","{'pos': ['cấp ẩm cho da', 'giao hàng nhanh'], 'neg': []}","{'pos': ['cấp ẩm cho da', 'giao hàng nhanh'], 'neg': []}",1
75322598477,FALSE,TRUE,{},{},{},{},0.5
75350750196,TRUE,FALSE,"{'pos': ['shop đóng gói cẩn thận', 'giao hàng nhanh', 'sản phẩm ok', 'dịu nhẹ', 'da căng bóng'], 'neg': []}","{'pos': ['đóng gói cẩn thận', 'giao hàng nhanh', 'dịu nhẹ', 'da căng bóng'], 'neg': []}","{'pos': ['shop đóng gói cẩn thận', 'giao hàng nhanh', 'sản phẩm ok', 'dịu nhẹ', 'da căng bóng'], 'neg': []}","{'pos': ['giao hàng nhanh', 'sản phẩm ok', 'dịu nhẹ', 'da căng bóng'], 'neg': []}",1
75364058533,FALSE,TRUE,{},{},{},{},0.5
75372853343,TRUE,FALSE,"{'pos': ['đúng với mô tả', 'giá hạt dẻ'], 'neg': []}","{'pos': ['đúng mô tả', 'hạt dẻ'], 'neg': []}","{'pos': ['đúng với mô tả', 'giá hạt dẻ'], 'neg': []}","{'pos': ['đúng với mô tả', 'giá hạt dẻ'], 'neg': []}",1
75374686710,TRUE,FALSE,"{'pos': ['xịt ngăn mùi + mồ hôi', 'khô thoáng'], 'neg': []}","{'pos': ['khô thoáng', 'mẫu mã bao bì đẹp'], 'neg': []}","{'pos': ['xịt ngăn mùi + mồ hôi', 'khô thoáng'], 'neg': []}","{'pos': ['xịt ngăn mùi + mồ hôi', 'khô thoáng', 'mẫu mã bao bì đẹp'], 'neg': []}",1
75375397400,FALSE,TRUE,{},{},{},{},0.5
75377447080,TRUE,FALSE,"{'pos': ['giao hàng rất nhanh', 'xài rất ok', 'giá hợp lý', 'cấp ẩm ok'], 'neg': []}","{'pos': ['giao hàng nhanh', 'xài ok', 'giá hợp lý', 'cấp ẩm ok'], 'neg': []}","{'pos': ['giao hàng rất nhanh', 'xài rất ok', 'giá hợp lý', 'cấp ẩm ok'], 'neg': []}","{'pos': ['giao hàng rất nhanh', 'xài rất ok', 'giá hợp lý', 'cấp ẩm ok'], 'neg': []}",1
75382152651,TRUE,FALSE,"{'pos': ['mùi thơm nhẹ', 'giữ đc độ ẩm', 'dễ rửa lại'], 'neg': []}","{'pos': ['sp như hình', 'mùi thơm nhẹ', 'giữ độ ẩm', 'dễ rửa'], 'neg': []}","{'pos': ['mùi thơm nhẹ', 'giữ đc độ ẩm', 'dễ rửa lại'], 'neg': []}","{'pos': ['mùi thơm nhẹ', 'giữ đc độ ẩm', 'dễ rửa lại'], 'neg': []}",1
75388854763,FALSE,TRUE,{},{},{},{},0.5
75401237249,FALSE,TRUE,{},{},{},{},0.5
75414209464,TRUE,FALSE,"{'pos': ['đúng mô tả', 'chất lượng tốt', 'đóng gói chắc chắn', 'giao hàng nhanh', 'hợp lý', 'đáng tiền', 'tư vấn nhiệt tình', 'hỗ trợ chu đáo'], 'neg': []}","{'pos': ['đúng mô tả', 'chất lượng tốt', 'đóng gói chắc chắn', 'giao hàng nhanh', 'tư vấn nhiệt tình', 'giá cả hợp lý'], 'neg': []}","{'pos': ['đúng mô tả', 'chất lượng tốt', 'đóng gói chắc chắn', 'giao hàng nhanh', 'hợp lý', 'đáng tiền', 'tư vấn nhiệt tình', 'hỗ trợ chu đáo'], 'neg': []}","{'pos': ['đúng mô tả', 'chất lượng tốt', 'đóng gói chắc chắn', 'giao hàng nhanh', 'hợp lý', 'đáng tiền', 'tư vấn nhiệt tình', 'hỗ trợ chu đáo'], 'neg': []}",1
75420429000,FALSE,TRUE,{},{},{},{},0.5
75421249545,TRUE,FALSE,"{'pos': ['phấn phủ kiềm dầu tốt', 'thiết kế đẹp', 'hời'], 'neg': []}","{'pos': ['phấn phủ kiềm dầu tốt', 'thiết kế đẹp', 'tặng thêm'], 'neg': []}","{'pos': ['phấn phủ kiềm dầu tốt', 'thiết kế đẹp', 'hời'], 'neg': []}","{'pos': ['phấn phủ kiềm dầu tốt', 'thiết kế đẹp', 'hời'], 'neg': []}",1
75423152174,FALSE,TRUE,{},{},{},{},0.5
75432386835,FALSE,TRUE,{},{},{},{},0.5
75436678533,TRUE,FALSE,"{'pos': [], 'neg': []}","{'pos': ['dưỡng ẩm', 'hương thơm nhẹ'], 'neg': []}","{'pos': [], 'neg': []}","{'pos': ['dưỡng ẩm', 'hương thơm nhẹ'], 'neg': []}",1
75437533139,FALSE,TRUE,{},{},{},{},0.5
75438225487,TRUE,FALSE,"{'pos': ['mỏng nhẹ', 'ôm sát da', 'dễ chịu', 'thẩm thấu nhanh', 'dịu mát', 'hỗ trợ làm dịu da'], 'neg': []}","{'pos': ['chất liệu mỏng nhẹ', 'ôm sát da', 'dễ chịu', 'tinh chất thẩm thấu nhanh', 'giúp da ẩm mượt', 'căng bóng', 'dịu mát', 'hỗ trợ làm dịu da'], 'neg': []}","{'pos': ['mỏng nhẹ', 'ôm sát da', 'dễ chịu', 'thẩm thấu nhanh', 'dịu mát', 'hỗ trợ làm dịu da'], 'neg': []}","{'pos': ['mỏng nhẹ', 'ôm sát da', 'dễ chịu', 'thẩm thấu nhanh', 'dịu mát', 'hỗ trợ làm dịu da', 'giúp da ẩm mượt', 'căng bóng'], 'neg': []}",1
75446213588,FALSE,TRUE,{},{},{},{},0.5
75447135884,TRUE,FALSE,"{'pos': ['cung cấp độ ẩm sâu', 'mềm mại', 'tươi sáng', 'kết cấu nhẹ', 'dễ dàng thẩm thấu'], 'neg': ['gây kích ứng da', 'có thể cao hơn']}","{'pos': ['cung cấp độ ẩm sâu', 'giúp da mềm mại', 'tươi sáng', 'kết cấu nhẹ', 'dễ dàng thẩm thấu'], 'neg': ['gây kích ứng da', 'giá cả cao']}","{'pos': ['cung cấp độ ẩm sâu', 'mềm mại', 'tươi sáng', 'kết cấu nhẹ', 'dễ dàng thẩm thấu'], 'neg': ['gây kích ứng da', 'có thể cao hơn']}","{'pos': ['cung cấp độ ẩm sâu', 'mềm mại', 'tươi sáng', 'kết cấu nhẹ', 'dễ dàng thẩm thấu'], 'neg': ['gây kích ứng da', 'có thể cao hơn']}",0.7143
75447988221,FALSE,TRUE,{},{},{},{},0.5
75449591401,FALSE,TRUE,{},{},{},{},0.5
75452643981,FALSE,TRUE,{},{},{},{},0.5
75453234891,TRUE,FALSE,"{'pos': ['đẹp', 'mát mát', 'khô nhanh', 'không bết dính', 'mỏng nhẹ', 'hàng được tặng', 'giao hàng nhanh'], 'neg': []}","{'pos': ['bao bì đẹp', 'mát mát', 'khô nhanh', 'không bết dính', 'mỏng nhẹ', 'giao hàng nhanh'], 'neg': []}","{'pos': ['đẹp', 'mát mát', 'khô nhanh', 'không bết dính', 'mỏng nhẹ', 'hàng được tặng', 'giao hàng nhanh'], 'neg': []}","{'pos': ['đẹp', 'mát mát', 'khô nhanh', 'không bết dính', 'mỏng nhẹ', 'hàng được tặng', 'giao hàng nhanh'], 'neg': []}",1
75454163308,TRUE,FALSE,"{'pos': ['chất mịn', 'lên da đẹp', 'làm đều', 'trắng màuco', 'mút mềm', 'lên da êm'], 'neg': []}","{'pos': ['chất mịn', 'lên da đẹp', 'làm đều', 'trắng', 'mút mềm', 'lên da êm'], 'neg': []}","{'pos': ['chất mịn', 'lên da đẹp', 'làm đều', 'trắng màuco', 'mút mềm', 'lên da êm'], 'neg': []}","{'pos': ['chất mịn', 'lên da đẹp', 'làm đều', 'trắng màuco', 'mút mềm', 'lên da êm'], 'neg': []}",1
75535522669,FALSE,TRUE,{},{},{},{},0.5
75537520918,TRUE,FALSE,"{'pos': ['đóng gói cẩn thận', 'chất lượng ổn', 'màu sắc và kiểu dáng giống hình', 'hài lòng'], 'neg': []}","{'pos': ['đóng gói cẩn thận', 'sản phẩm đúng mô tả', 'chất lượng ổn', 'màu sắc và kiểu dáng giống hình', 'tư vấn nhiệt tình', 'phản hồi tin nhắn nhanh'], 'neg': []}","{'pos': ['đóng gói cẩn thận', 'chất lượng ổn', 'màu sắc và kiểu dáng giống hình', 'hài lòng'], 'neg': []}","{'pos': ['đóng gói cẩn thận', 'chất lượng ổn', 'màu sắc và kiểu dáng giống hình', 'hài lòng', 'tư vấn nhiệt tình', 'phản hồi tin nhắn nhanh'], 'neg': []}",1
75545907343,TRUE,FALSE,"{'pos': ['dưỡng chất nhiều', 'đắp rất ok'], 'neg': []}","{'pos': ['dưỡng chất nhiều', 'da mặt sáng hẳn lên'], 'neg': []}","{'pos': ['dưỡng chất nhiều', 'đắp rất ok', 'da mặt sáng hẳn lên'], 'neg': []}","{'pos': ['dưỡng chất nhiều', 'da mặt sáng hẳn lên'], 'neg': []}",1
75546710569,FALSE,TRUE,{},{},{},{},0.5
75547605237,TRUE,FALSE,"{'pos': ['dễ sd', 'ưng cái bụng', 'dưỡng ẩm tuyệt vời'], 'neg': []}","{'pos': ['tiện', 'bao bì đẹp', 'dễ sd', 'dưỡng ẩm tuyệt vời'], 'neg': []}","{'pos': ['dễ sd', 'ưng cái bụng', 'dưỡng ẩm tuyệt vời'], 'neg': []}","{'pos': ['dễ sd', 'ưng cái bụng', 'dưỡng ẩm tuyệt vời'], 'neg': []}",1
75548370122,TRUE,FALSE,"{'pos': ['giá oki', 'giao đầy đủ', 'giao hàng rất nhanh'], 'neg': []}","{'pos': ['giá oki', 'giao đầy đủ', 'giao hàng rất nhanh'], 'neg': []}","{'pos': ['giá oki', 'giao đầy đủ', 'giao hàng rất nhanh'], 'neg': []}","{'pos': ['giá oki', 'giao đầy đủ', 'giao hàng rất nhanh'], 'neg': []}",1
75553866020,TRUE,FALSE,"{'pos': ['cấp ẩm', 'thơm nhẹ'], 'neg': []}","{'pos': ['cấp ẩm', 'skincare', 'hương thơm nhẹ'], 'neg': []}","{'pos': ['cấp ẩm', 'thơm nhẹ'], 'neg': []}","{'pos': ['cấp ẩm', 'thơm nhẹ'], 'neg': []}",1
75556911825,FALSE,TRUE,{},{},{},{},0.5
75557102559,TRUE,FALSE,"{'pos': ['nhanh', 'mịn', 'quá ok', 'màu đẹp'], 'neg': []}","{'pos': ['nhận hàng nhanh', 'kem thấm nhanh', 'mỏng nhẹ', 'che phủ ổn'], 'neg': []}","{'pos': ['nhanh', 'mịn', 'quá ok', 'màu đẹp'], 'neg': []}","{'pos': ['nhanh', 'mỏng nhẹ', 'che phủ ổn', 'quá ok'], 'neg': []}",1
75557127121,TRUE,FALSE,"{'pos': ['lị', 'dịu nhẹ', '10 điểm'], 'neg': []}","{'pos': ['tẩy trang tốt', 'mùi dịu nhẹ', 'giá rẻ'], 'neg': []}","{'pos': ['lị', 'dịu nhẹ', '10 điểm'], 'neg': []}","{'pos': ['tẩy trang tốt', 'mùi dịu nhẹ', 'giá rẻ'], 'neg': []}",1
75557818597,TRUE,FALSE,"{'pos': ['đậm đà', 'hấp dẫn', 'phản hồi tích cực'], 'neg': []}","{'pos': ['vị trà đậm đà', 'hương thơm hấp dẫn'], 'neg': []}","{'pos': ['đậm đà', 'hấp dẫn', 'phản hồi tích cực'], 'neg': []}","{'pos': ['đậm đà', 'hấp dẫn', 'phản hồi tích cực'], 'neg': []}",1
75563296988,FALSE,FALSE,{},{},{},{},0.5
75564780597,TRUE,FALSE,"{'pos': ['ok', 'đắp mát', 'sạch mặt'], 'neg': ['chưa']}","{'pos': ['sản phẩm dùng ok', 'đắp mát mặt', 'hương thơm nhẹ'], 'neg': ['lỗ chân lông không thu nhỏ']}","{'pos': ['ok', 'đắp mát', 'sạch mặt'], 'neg': ['chưa']}","{'pos': ['ok', 'đắp mát', 'sạch mặt'], 'neg': ['lỗ chân lông không thu nhỏ']}",0.75
75575781049,FALSE,FALSE,{},{},{},{},0.5
75576761877,TRUE,FALSE,"{'pos': ['đẹp cực', 'rê hơn'], 'neg': []}","{'pos': ['nền đẹp', 'lâu trôi', 'tệp với da'], 'neg': []}","{'pos': ['đẹp cực', 'rê hơn'], 'neg': []}","{'pos': ['đẹp cực', 'lâu trôi', 'tệp với da'], 'neg': []}",1
75587719776,TRUE,FALSE,"{'pos': ['thích', 'mùi thơm', 'mịn', 'mướt', 'ưng'], 'neg': []}","{'pos': ['mùi thơm', 'chất mịn', 'không khô da'], 'neg': []}","{'pos': ['thích', 'mùi thơm', 'mịn', 'mướt', 'ưng'], 'neg': []}","{'pos': ['thích', 'mùi thơm', 'mịn', 'mướt', 'ưng'], 'neg': []}",1
75591183251,TRUE,FALSE,"{'pos': ['đóng gói kĩ càng', 'chất lượng', '5 sao'], 'neg': []}","{'pos': ['hàng đúng như đặt', 'đóng gói kĩ càng', 'chất lượng tốt'], 'neg': []}","{'pos': ['đóng gói kĩ càng', 'chất lượng', '5 sao'], 'neg': []}","{'pos': ['đóng gói kĩ càng', 'chất lượng', '5 sao'], 'neg': []}",1
75627370519,TRUE,FALSE,"{'pos': ['dịu nhẹ', 'dễ chịu', 'đóng gói cẩn thận', 'ưng'], 'neg': []}","{'pos': ['hương thơm dịu', 'dễ chịu', 'mặt nạ dùng thích'], 'neg': []}","{'pos': ['dịu nhẹ', 'dễ chịu', 'đóng gói cẩn thận', 'ưng'], 'neg': []}","{'pos': ['dịu nhẹ', 'dễ chịu', 'đóng gói cẩn thận', 'ưng'], 'neg': []}",1
75627674040,FALSE,TRUE,{},{},{},{},0.5
75627879093,TRUE,FALSE,"{'pos': ['dịu nhẹ', 'hấp dẫn'], 'neg': []}","{'pos': ['dùng thích', 'ưng'], 'neg': []}","{'pos': ['dịu nhẹ', 'hấp dẫn'], 'neg': []}","{'pos': ['dùng thích', 'ưng'], 'neg': []}",1
75688465227,TRUE,FALSE,"{'pos': ['siêu tốc', 'chuẩn'], 'neg': []}","{'pos': ['giao hàng nhanh', 'dưỡng ẩm tốt'], 'neg': []}","{'pos': ['siêu tốc', 'chuẩn'], 'neg': []}","{'pos': ['siêu tốc', 'chuẩn', 'dưỡng ẩm tốt'], 'neg': []}",1
75695807575,FALSE,TRUE,{},{},{},{},0.5
76009637034,FALSE,FALSE,{},{},{},{},0.5
76049873378,FALSE,FALSE,{},{},{},{},0.5
76051247989,FALSE,FALSE,{},{},{},{},0.5
76061742295,TRUE,FALSE,"{'pos': ['mịn', 'lâu trôi', 'đẹp xuất sắc'], 'neg': []}","{'pos': ['shop chuẩn bị hàng nhanh', 'son đẹp', 'mềm mượt', 'lâu trôi'], 'neg': []}","{'pos': ['mịn', 'lâu trôi', 'đẹp xuất sắc'], 'neg': []}","{'pos': ['mịn', 'lâu trôi', 'đẹp xuất sắc', 'son đẹp', 'mềm mượt'], 'neg': []}",1
76071326569,TRUE,FALSE,"{'pos': ['giao hàng nhanh', 'dễ thương', 'quá okela'], 'neg': []}","{'pos': ['giao hàng nhanh', 'hộp son dễ thương', 'son lì tốt'], 'neg': []}","{'pos': ['giao hàng nhanh', 'dễ thương', 'quá okela'], 'neg': []}","{'pos': ['giao hàng nhanh', 'dễ thương', 'quá okela'], 'neg': []}",1
76090921525,FALSE,FALSE,{},{},{},{},0.5
76093138210,FALSE,FALSE,{},{},{},{},0.5
76097216198,TRUE,FALSE,"{'pos': [], 'neg': []}","{'pos': [], 'neg': []}","{'pos': [], 'neg': []}","{'pos': [], 'neg': []}",0.5
76098868005,FALSE,TRUE,{},{},{},{},0.5
76238718572,TRUE,FALSE,"{'pos': ['mới', 'mịn', 'làm sạch da hiệu quả'], 'neg': []}","{'pos': ['sản phẩm mới', 'chất mịn', 'dễ thoa', 'làm sạch da hiệu quả'], 'neg': []}","{'pos': ['mới', 'mịn', 'làm sạch da hiệu quả'], 'neg': []}","{'pos': ['mới', 'mịn', 'làm sạch da hiệu quả'], 'neg': []}",1
76247017905,TRUE,FALSE,"{'pos': ['giao nhanh'], 'neg': []}","{'pos': ['giao hàng nhanh'], 'neg': []}","{'pos': ['giao nhanh'], 'neg': []}","{'pos': ['giao hàng nhanh'], 'neg': []}",1
76288180904,TRUE,FALSE,"{'pos': ['giao nhanh', 'sp đúng mô tả'], 'neg': []}","{'pos': ['giao hàng nhanh', 'đúng mô tả'], 'neg': []}","{'pos': ['giao nhanh', 'sp đúng mô tả'], 'neg': []}","{'pos': ['giao hàng nhanh', 'đúng mô tả'], 'neg': []}",1
76296192412,TRUE,FALSE,"{'pos': ['phù hợp với giá tiền', 'tạm ổn', 'giữ ổn và khóa nền tốt'], 'neg': []}","{'pos': ['dễ thoa', 'che phủ tốt', 'phù hợp giá tiền'], 'neg': []}","{'pos': ['phù hợp với giá tiền', 'tạm ổn', 'giữ ổn và khóa nền tốt'], 'neg': []}","{'pos': ['dễ thoa', 'che phủ tốt', 'phù hợp với giá tiền', 'tạm ổn', 'giữ ổn và khóa nền tốt'], 'neg': []}",1
76296759546,FALSE,FALSE,{},{},{},{},0.5
76298005954,TRUE,TRUE,"{'pos': [], 'neg': ['hơi bị móp méo']}","{'pos': ['ok hơn loại cũ'], 'neg': []}","{'pos': [], 'neg': ['hơi bị móp méo']}","{'pos': ['ok hơn loại cũ'], 'neg': ['hơi bị móp méo']}",0.4
76298105638,TRUE,FALSE,"{'pos': [], 'neg': []}","{'pos': ['bao bì đẹp'], 'neg': ['hộp bị móp méo']}","{'pos': [], 'neg': []}","{'pos': ['bao bì đẹp'], 'neg': ['hộp bị móp méo']}",0.5
76306123455,TRUE,FALSE,"{'pos': ['giao son nhanh', 'màu đẹp'], 'neg': []}","{'pos': ['giao hàng nhanh', 'bao bì đẹp'], 'neg': []}","{'pos': ['giao son nhanh', 'màu đẹp'], 'neg': []}","{'pos': ['giao hàng nhanh', 'bao bì đẹp'], 'neg': []}",1
76307188158,TRUE,TRUE,"{'pos': ['màu đẹp', 'độ lì vừa phải'], 'neg': []}","{'pos': ['hàng đẹp', 'dễ thoa', 'màu đẹp', 'giao hàng nhanh'], 'neg': []}","{'pos': ['màu đẹp', 'độ lì vừa phải'], 'neg': []}","{'pos': ['hàng đẹp', 'dễ thoa', 'màu đẹp', 'giao hàng nhanh'], 'neg': []}",0.8
76311080445,TRUE,FALSE,"{'pos': ['đóng gói và bên vận chuyển nhanh hơn', 'giá tốt sp tốt'], 'neg': []}","{'pos': ['đóng gói tốt', 'giao hàng nhanh', 'giá tốt'], 'neg': []}","{'pos': ['đóng gói và bên vận chuyển nhanh hơn', 'giá tốt sp tốt'], 'neg': []}","{'pos': ['đóng gói và bên vận chuyển nhanh hơn', 'giá tốt sp tốt'], 'neg': []}",1
76313927920,TRUE,FALSE,"{'pos': ['làm đẹp cho da'], 'neg': []}","{'pos': ['quà tặng', 'mặt nạ tốt'], 'neg': ['chai nhỏ']}","{'pos': ['làm đẹp cho da'], 'neg': []}","{'pos': ['làm đẹp cho da', 'quà tặng'], 'neg': ['chai nhỏ']}",0.6667
76319019146,FALSE,FALSE,{},{},{},{},0.5
76340490241,FALSE,FALSE,{},{},{},{},0.5
76343160969,TRUE,FALSE,"{'pos': ['đóng gói chắc chắn', 'sản phẩm chất lượng', 'giao khá nhanh'], 'neg': []}","{'pos': ['đóng gói chắc chắn', 'sản phẩm chất lượng', 'giao hàng nhanh'], 'neg': []}","{'pos': ['đóng gói chắc chắn', 'sản phẩm chất lượng', 'giao khá nhanh'], 'neg': []}","{'pos': ['đóng gói chắc chắn', 'sản phẩm chất lượng', 'giao khá nhanh'], 'neg': []}",1
76344837317,TRUE,FALSE,"{'pos': ['mặt dạ dầy dễ đắp và nhiều dưỡng'], 'neg': []}","{'pos': ['dễ đắp', 'nhiều dưỡng', 'giá rẻ'], 'neg': []}","{'pos': ['mặt dạ dầy dễ đắp và nhiều dưỡng'], 'neg': []}","{'pos': ['dễ đắp', 'nhiều dưỡng', 'giá rẻ'], 'neg': []}",1
76403573311,TRUE,FALSE,"{'pos': ['dưỡng chất nhiều và đặc hơn'], 'neg': []}","{'pos': ['dưỡng chất nhiều', 'mặt nạ dày'], 'neg': []}","{'pos': ['dưỡng chất nhiều và đặc hơn'], 'neg': []}","{'pos': ['dưỡng chất nhiều và đặc hơn', 'mặt nạ dày'], 'neg': []}",1
76415300043,TRUE,FALSE,"{'pos': ['đóng gói cẩn thận', 'sản phẩm chất lượng tốt'], 'neg': []}","{'pos': ['đóng gói cẩn thận', 'sản phẩm chất lượng'], 'neg': []}","{'pos': ['đóng gói cẩn thận', 'sản phẩm chất lượng tốt'], 'neg': []}","{'pos': ['đóng gói cẩn thận', 'sản phẩm chất lượng tốt'], 'neg': []}",1
76422077821,TRUE,FALSE,"{'pos': ['giao hàng nhanh', 'đóng gói cẩn thận', 'giá cả hợp lý'], 'neg': []}","{'pos': ['giao hàng nhanh', 'đóng gói cẩn thận', 'giá cả hợp lý'], 'neg': []}","{'pos': ['giao hàng nhanh', 'đóng gói cẩn thận', 'giá cả hợp lý'], 'neg': []}","{'pos': ['giao hàng nhanh', 'đóng gói cẩn thận', 'giá cả hợp lý'], 'neg': []}",1
76429634663,TRUE,FALSE,"{'pos': ['đóng gói kĩ càng', 'giao hàng nhanh chóng', 'shipper nhiệt tình'], 'neg': []}","{'pos': ['đóng gói kĩ càng', 'giao hàng nhanh', 'shipper nhiệt tình'], 'neg': []}","{'pos': ['đóng gói kĩ càng', 'giao hàng nhanh chóng', 'shipper nhiệt tình'], 'neg': []}","{'pos': ['đóng gói kĩ càng', 'giao hàng nhanh chóng', 'shipper nhiệt tình'], 'neg': []}",1
